,NODE_ID_left,LATITUDE_left,LONGITUDE_left,geometry,demand,LMP,gen,index_right,NODE_ID_right,LATITUDE_right,LONGITUDE_right
6043,43340,29.26381254,-95.90057607,POINT (-10675603.294893997 3409266.5011331853),1,1,1,107,STATION108,29.263795321000032,-95.90051768999979
6048,43361,28.9801169,-95.36265057,POINT (-10615721.70214928 3373115.6051346473),0,0,0,912,STATION913,28.9801157270001,-95.36263512399977
6049,43362,28.9801169,-95.36265057,POINT (-10615721.70214928 3373115.6051346473),0,0,0,912,STATION913,28.9801157270001,-95.36263512399977
6050,43363,28.9801169,-95.36265057,POINT (-10615721.70214928 3373115.6051346473),0,0,0,912,STATION913,28.9801157270001,-95.36263512399977
6052,43371,29.62897349,-95.2251523,POINT (-10600415.464747924 3455946.4450075454),1,0,0,1585,STATION1586,29.629063170000023,-95.22515458799982
6053,43372,29.62897349,-95.2251523,POINT (-10600415.464747924 3455946.4450075454),1,0,0,1585,STATION1586,29.629063170000023,-95.22515458799982
6071,43610,29.61627344,-95.2093353,POINT (-10598654.724362047 3454320.1210854887),1,0,0,1585,STATION1586,29.629063170000023,-95.22515458799982
6374,48098,29.62897349,-95.2251523,POINT (-10600415.464747924 3455946.4450075454),0,0,0,1585,STATION1586,29.629063170000023,-95.22515458799982
6054,43380,29.156804,-95.65828015,POINT (-10648631.036458308 3395618.848739539),0,1,1,583,STATION584,29.156722599,-95.65737217600022
7576,120321,29.156804,-95.65828015,POINT (-10648631.036458308 3395618.848739539),0,0,0,583,STATION584,29.156722599,-95.65737217600022
7577,120322,29.156804,-95.65828015,POINT (-10648631.036458308 3395618.848739539),0,0,0,583,STATION584,29.156722599,-95.65737217600022
6057,43400,29.29624027,-94.82685863,POINT (-10556077.61621734 3413405.0859402213),1,0,0,1763,STATION1764,29.296213587999993,-94.82699055500034
6058,43401,29.29624027,-94.82685863,POINT (-10556077.61621734 3413405.0859402213),1,0,0,1763,STATION1764,29.296213587999993,-94.82699055500034
6060,43405,29.29624027,-94.82685863,POINT (-10556077.61621734 3413405.0859402213),0,0,0,1763,STATION1764,29.296213587999993,-94.82699055500034
6061,43440,28.92486017,-95.32400579,POINT (-10611419.784917861 3366085.8899191516),1,0,0,2600,STATION2601,28.932095290000085,-95.31794906299957
6063,43500,29.52847535,-95.10484773,POINT (-10587023.221275419 3443082.6029080213),0,0,0,1996,STATION1997,29.528703150000105,-95.10471909999983
6064,43501,29.538847,-95.107499,POINT (-10587318.359301776 3444409.590137194),1,0,0,1996,STATION1997,29.528703150000105,-95.10471909999983
6065,43502,29.53876765,-95.10749921,POINT (-10587318.382678868 3444399.4372883034),1,0,0,1996,STATION1997,29.528703150000105,-95.10471909999983
6066,43503,29.53876765,-95.10749921,POINT (-10587318.382678868 3444399.4372883034),1,0,0,1996,STATION1997,29.528703150000105,-95.10471909999983
6067,43507,29.52847535,-95.10484773,POINT (-10587023.221275419 3443082.6029080213),0,0,0,1996,STATION1997,29.528703150000105,-95.10471909999983
6373,47780,29.53940353,-95.09346547,POINT (-10585756.153888144 3444480.798489565),1,0,0,1996,STATION1997,29.528703150000105,-95.10471909999983
6068,43520,29.1126816,-95.09061987,POINT (-10585439.383145142 3389995.709954445),1,0,0,3897,STATION3898,29.11268156200001,-95.09061987200016
6069,43521,29.1126816,-95.09061987,POINT (-10585439.383145142 3389995.709954445),1,0,0,3897,STATION3898,29.11268156200001,-95.09061987200016
6070,43570,29.3136268,-96.10762734,POINT (-10698652.136838496 3415624.580737213),1,1,1,1390,STATION1391,29.31362679600003,-96.10762734400022
9364,743570,29.3136268,-96.10762734,POINT (-10698652.136838496 3415624.580737213),0,0,0,1390,STATION1391,29.31362679600003,-96.10762734400022
6072,44000,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,1,1,867,STATION868,29.48071782000002,-95.62409273799973
6073,44005,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,1,1,867,STATION868,29.48071782000002,-95.62409273799973
6441,49205,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
6442,49206,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
6443,49207,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
7032,110016,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
7033,110017,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
7034,110018,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
7529,112612,29.48071782,-95.62409274,POINT (-10644825.311385566 3436974.0825268766),0,0,0,867,STATION868,29.48071782000002,-95.62409273799973
6074,44010,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,1,1,4598,STATION4599,29.476326963000076,-95.633253908
6449,49213,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
6450,49214,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
6452,49216,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
6453,49217,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
7027,110011,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
7028,110012,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
7031,110015,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
7035,110019,29.4781,-95.6311,POINT (-10645605.356000625 3436639.328392759),0,0,0,4598,STATION4599,29.476326963000076,-95.633253908
6075,44015,29.56391804,-95.62308019,POINT (-10644712.594835164 3447617.834016629),0,1,1,2172,STATION2173,29.59462325899998,-95.63014769899979
6121,44341,29.594618,-95.630133,POINT (-10645497.710053027 3451547.473800183),1,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
6122,44342,29.59462326,-95.6301477,POINT (-10645499.34644954 3451548.147190303),1,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
6134,44482,29.61610513,-95.61699135,POINT (-10644034.788266845 3454298.569272457),1,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
6448,49212,29.56391804,-95.62308019,POINT (-10644712.594835164 3447617.834016629),0,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
6451,49215,29.56391804,-95.62308019,POINT (-10644712.594835164 3447617.834016629),0,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
7029,110013,29.56391804,-95.62308019,POINT (-10644712.594835164 3447617.834016629),0,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
7030,110014,29.56391804,-95.62308019,POINT (-10644712.594835164 3447617.834016629),0,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
9375,744341,29.594618,-95.630133,POINT (-10645497.710053027 3451547.473800183),0,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
9376,744342,29.59462326,-95.6301477,POINT (-10645499.34644954 3451548.147190303),0,0,0,2172,STATION2173,29.59462325899998,-95.63014769899979
6076,44020,29.70042902,-95.58181183,POINT (-10640118.622014092 3465100.6159131406),1,0,0,2531,STATION2532,29.700429021999987,-95.58181182500006
6077,44030,29.48905479,-95.4665315,POINT (-10627285.674380012 3438040.2314674538),1,0,0,3274,STATION3275,29.49082903999998,-95.43022677300014
6125,44390,29.49070757,-95.43005914,POINT (-10623225.589836782 3438251.602806503),0,0,0,3274,STATION3275,29.49082903999998,-95.43022677300014
6126,44410,29.490809,-95.430149,POINT (-10623235.593006225 3438264.5746361064),0,0,0,3274,STATION3275,29.49082903999998,-95.43022677300014
9365,744030,29.48905479,-95.4665315,POINT (-10627285.674380012 3438040.2314674538),0,0,0,3274,STATION3275,29.49082903999998,-95.43022677300014
6078,44040,29.18538434,-95.99218189,POINT (-10685800.808130097 3399262.5331310113),0,1,0,699,STATION700,29.196175238000023,-96.01129482199997
6080,44052,29.71169665,-95.64323996,POINT (-10646956.770166075 3466544.706455398),1,0,0,2022,STATION2023,29.736582038999984,-95.61732721900002
6178,44780,29.73670318,-95.61736716,POINT (-10644076.623244679 3469750.1914322046),1,0,0,2022,STATION2023,29.736582038999984,-95.61732721900002
6083,44081,29.62862944,-95.49681223,POINT (-10630656.50982446 3455902.3844680833),1,0,0,2631,STATION2632,29.628667647000007,-95.49680276199982
6084,44082,29.62862944,-95.49681223,POINT (-10630656.50982446 3455902.3844680833),1,0,0,2631,STATION2632,29.628667647000007,-95.49680276199982
6308,47150,29.6276838,-95.4741274,POINT (-10628131.246100128 3455781.2824717415),0,1,1,2631,STATION2632,29.628667647000007,-95.49680276199982
6412,49058,29.6276838,-95.4741274,POINT (-10628131.246100128 3455781.2824717415),0,0,0,2631,STATION2632,29.628667647000007,-95.49680276199982
9367,744081,29.62862944,-95.49681223,POINT (-10630656.50982446 3455902.3844680833),0,0,0,2631,STATION2632,29.628667647000007,-95.49680276199982
6086,44100,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),1,0,0,5130,STATION5131,29.627050808999964,-95.81243764199984
7305,110771,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),0,0,0,5130,STATION5131,29.627050808999964,-95.81243764199984
7306,110772,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),0,0,0,5130,STATION5131,29.627050808999964,-95.81243764199984
7307,110773,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),0,0,0,5130,STATION5131,29.627050808999964,-95.81243764199984
7308,110774,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),0,1,1,5130,STATION5131,29.627050808999964,-95.81243764199984
7309,110775,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),0,0,0,5130,STATION5131,29.627050808999964,-95.81243764199984
7310,110776,29.62704647,-95.81246067,POINT (-10665794.33343495 3455699.6643834994),0,0,0,5130,STATION5131,29.627050808999964,-95.81243764199984
6087,44120,29.79438196,-95.5725927,POINT (-10639092.353156935 3477146.848335165),0,0,0,1745,STATION1746,29.794387411999974,-95.57256923400031
6088,44121,29.79438196,-95.5725927,POINT (-10639092.353156935 3477146.848335165),1,0,0,1745,STATION1746,29.794387411999974,-95.57256923400031
6089,44122,29.79438196,-95.5725927,POINT (-10639092.353156935 3477146.848335165),1,0,0,1745,STATION1746,29.794387411999974,-95.57256923400031
6093,44140,29.67479826,-95.6207685,POINT (-10644455.258681493 3461816.3101637047),1,0,0,2792,STATION2793,29.67479825700011,-95.62076850300043
6095,44143,29.67479826,-95.6207685,POINT (-10644455.258681493 3461816.3101637047),1,0,0,2792,STATION2793,29.67479825700011,-95.62076850300043
6096,44150,29.52353889,-96.07021324,POINT (-10694487.21827801 3442451.0617663004),0,0,0,3288,STATION3289,29.523538852000108,-96.07021329500017
6102,44190,29.52353889,-96.07021324,POINT (-10694487.21827801 3442451.0617663004),1,0,0,3288,STATION3289,29.523538852000108,-96.07021329500017
7475,112091,29.52353889,-96.07021324,POINT (-10694487.21827801 3442451.0617663004),0,1,1,3288,STATION3289,29.523538852000108,-96.07021329500017
7476,112092,29.52353889,-96.07021324,POINT (-10694487.21827801 3442451.0617663004),0,0,0,3288,STATION3289,29.523538852000108,-96.07021329500017
7477,112093,29.52353889,-96.07021324,POINT (-10694487.21827801 3442451.0617663004),0,0,0,3288,STATION3289,29.523538852000108,-96.07021329500017
6098,44170,29.56279804,-95.69851563,POINT (-10653110.029603733 3447474.494967723),1,0,0,5052,STATION5053,29.562878613000066,-95.69865045299964
6099,44171,29.56279804,-95.69851563,POINT (-10653110.029603733 3447474.494967723),1,0,0,5052,STATION5053,29.562878613000066,-95.69865045299964
6100,44173,29.56279804,-95.69851563,POINT (-10653110.029603733 3447474.494967723),1,0,0,5052,STATION5053,29.562878613000066,-95.69865045299964
9368,744173,29.56279804,-95.69851563,POINT (-10653110.029603733 3447474.494967723),0,0,0,5052,STATION5053,29.562878613000066,-95.69865045299964
6101,44180,29.60452218,-95.56373215,POINT (-10638106.001242787 3452815.4784080335),1,0,0,1871,STATION1872,29.604522176000003,-95.56373214599992
9369,744180,29.60452218,-95.56373215,POINT (-10638106.001242787 3452815.4784080335),0,0,0,1871,STATION1872,29.604522176000003,-95.56373214599992
6105,44210,29.78542015,-95.52068579,POINT (-10633314.102367083 3475997.317152373),0,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
6106,44211,29.785384,-95.520553,POINT (-10633299.3202519 3475992.6804010454),1,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
6107,44212,29.785384,-95.520553,POINT (-10633299.3202519 3475992.6804010454),1,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
6108,44213,29.785384,-95.520553,POINT (-10633299.3202519 3475992.6804010454),1,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
6109,44214,29.785384,-95.520553,POINT (-10633299.3202519 3475992.6804010454),1,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
6110,44215,29.78542015,-95.52068579,POINT (-10633314.102367083 3475997.317152373),0,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
9370,744215,29.78542015,-95.52068579,POINT (-10633314.102367083 3475997.317152373),0,0,0,1839,STATION1840,29.78540825499996,-95.52062631100009
6111,44230,29.695458,-95.821063,POINT (-10666751.940430187 3464463.567777337),1,0,0,2904,STATION2905,29.695391040000096,-95.8208647999999
6112,44231,29.695458,-95.821063,POINT (-10666751.940430187 3464463.567777337),1,0,0,2904,STATION2905,29.695391040000096,-95.8208647999999
6113,44256,29.70189952,-95.84650486,POINT (-10669584.115330221 3465289.0700572366),1,0,0,2904,STATION2905,29.695391040000096,-95.8208647999999
9371,744230,29.695458,-95.821063,POINT (-10666751.940430187 3464463.567777337),0,0,0,2904,STATION2905,29.695391040000096,-95.8208647999999
9372,744231,29.695458,-95.821063,POINT (-10666751.940430187 3464463.567777337),0,0,0,2904,STATION2905,29.695391040000096,-95.8208647999999
6114,44260,29.80273019,-95.7537463,POINT (-10659258.279664304 3478217.7682457054),1,0,0,5191,STATION5192,29.802730187000105,-95.75374630400016
9373,744260,29.80273019,-95.7537463,POINT (-10659258.279664304 3478217.7682457054),0,0,0,5191,STATION5192,29.802730187000105,-95.75374630400016
6115,44271,29.91005574,-95.77738069,POINT (-10661889.247924313 3491993.5789308865),1,0,0,3963,STATION3964,29.91003562000001,-95.77807785900009
6188,44900,29.91005574,-95.77738069,POINT (-10661889.247924313 3491993.5789308865),0,0,0,3963,STATION3964,29.91003562000001,-95.77807785900009
6189,44910,29.91005574,-95.77738069,POINT (-10661889.247924313 3491993.5789308865),0,0,0,3963,STATION3964,29.91003562000001,-95.77807785900009
6433,49085,29.91003562,-95.77807786,POINT (-10661966.85653371 3491990.9950314485),0,0,0,3963,STATION3964,29.91003562000001,-95.77807785900009
6434,49090,29.91003562,-95.77807786,POINT (-10661966.85653371 3491990.9950314485),0,0,0,3963,STATION3964,29.91003562000001,-95.77807785900009
6435,49091,29.91003562,-95.77807786,POINT (-10661966.85653371 3491990.9950314485),0,0,0,3963,STATION3964,29.91003562000001,-95.77807785900009
6117,44280,29.5632117,-95.80047369,POINT (-10664459.948925203 3447527.435524559),0,0,0,971,STATION972,29.563365436000005,-95.80048388400007
6118,44300,29.5632117,-95.80047369,POINT (-10664459.948925203 3447527.435524559),0,0,0,971,STATION972,29.563365436000005,-95.80048388400007
6119,44310,29.74633906,-95.57439041,POINT (-10639292.47331873 3470985.5888237036),1,0,0,2441,STATION2442,29.74633905500013,-95.57439041200027
6120,44311,29.74633906,-95.57439041,POINT (-10639292.47331873 3470985.5888237036),1,0,0,2441,STATION2442,29.74633905500013,-95.57439041200027
9374,744310,29.74633906,-95.57439041,POINT (-10639292.47331873 3470985.5888237036),0,0,0,2441,STATION2442,29.74633905500013,-95.57439041200027
6123,44361,29.60671,-95.447059,POINT (-10625118.005595539 3453095.5957076116),1,0,0,2668,STATION2669,29.606632133000065,-95.44706414700036
6124,44362,29.60671,-95.447059,POINT (-10625118.005595539 3453095.5957076116),1,0,0,2668,STATION2669,29.606632133000065,-95.44706414700036
6127,44420,29.787112,-95.839206,POINT (-10668771.60995165 3476214.3228354435),1,0,0,3516,STATION3517,29.787122895,-95.83925560599991
6128,44422,29.787112,-95.839206,POINT (-10668771.60995165 3476214.3228354435),1,0,0,3516,STATION3517,29.787122895,-95.83925560599991
9377,744420,29.787112,-95.839206,POINT (-10668771.60995165 3476214.3228354435),0,0,0,3516,STATION3517,29.787122895,-95.83925560599991
9378,744422,29.787112,-95.839206,POINT (-10668771.60995165 3476214.3228354435),0,0,0,3516,STATION3517,29.787122895,-95.83925560599991
6130,44450,29.74553927,-95.73901045,POINT (-10657617.892345896 3470883.044788999),1,0,0,2958,STATION2959,29.74553922900001,-95.73901049299968
9379,744450,29.74553927,-95.73901045,POINT (-10657617.892345896 3470883.044788999),0,0,0,2958,STATION2959,29.74553922900001,-95.73901049299968
6131,44461,29.7708789,-95.61787629,POINT (-10644133.299337026 3474132.33025058),1,0,0,282,STATION283,29.77087889699997,-95.61787628700029
6132,44462,29.7708789,-95.61787629,POINT (-10644133.299337026 3474132.33025058),1,0,0,282,STATION283,29.77087889699997,-95.61787628700029
6133,44481,29.61264494,-95.52998948,POINT (-10634349.78440038 3453855.5057248166),1,0,0,3183,STATION3184,29.612644896000088,-95.52998946299955
6136,44490,29.63324,-95.561965,POINT (-10637909.283004632 3456492.845339619),1,0,0,4885,STATION4886,29.63323422799998,-95.56197107700021
6137,44500,29.6732099,-95.71757423,POINT (-10655231.623250963 3461612.806497645),0,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6138,44510,29.6732099,-95.71757423,POINT (-10655231.623250963 3461612.806497645),0,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6139,44511,29.673411,-95.717565,POINT (-10655230.595772063 3461638.571629575),1,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6140,44512,29.673411,-95.717565,POINT (-10655230.595772063 3461638.571629575),1,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6141,44513,29.673411,-95.717565,POINT (-10655230.595772063 3461638.571629575),1,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6395,49031,29.673411,-95.717565,POINT (-10655230.595772063 3461638.571629575),0,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6417,49063,29.673411,-95.717565,POINT (-10655230.595772063 3461638.571629575),0,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6418,49064,29.6732099,-95.71757423,POINT (-10655231.623250963 3461612.806497645),0,0,0,579,STATION580,29.673128099999975,-95.71732737100011
9380,744511,29.673411,-95.717565,POINT (-10655230.595772063 3461638.571629575),0,0,0,579,STATION580,29.673128099999975,-95.71732737100011
6144,44540,29.53914386,-95.95374214,POINT (-10681521.714733876 3444447.5735061765),1,0,0,3231,STATION3232,29.5391438610001,-95.95374213900038
6145,44541,29.53914386,-95.95374214,POINT (-10681521.714733876 3444447.5735061765),1,1,1,3231,STATION3232,29.5391438610001,-95.95374213900038
9381,744541,29.53914386,-95.95374214,POINT (-10681521.714733876 3444447.5735061765),0,0,0,3231,STATION3232,29.5391438610001,-95.95374213900038
6146,44551,29.58687585,-95.5341145,POINT (-10634808.979526294 3450556.3545685546),1,0,0,122,STATION123,29.586760857000115,-95.53430230600016
6148,44570,29.5637244,-95.76246185,POINT (-10660228.490252286 3447593.0516052833),1,0,0,1541,STATION1542,29.563724398,-95.76246185000011
9382,744570,29.5637244,-95.76246185,POINT (-10660228.490252286 3447593.0516052833),0,0,0,1541,STATION1542,29.563724398,-95.76246185000011
6149,44590,29.66598908,-95.56114049,POINT (-10637817.498971276 3460687.701996903),1,0,0,2328,STATION2329,29.665989077999992,-95.56114049299968
6150,44591,29.66598908,-95.56114049,POINT (-10637817.498971276 3460687.701996903),1,0,0,2328,STATION2329,29.665989077999992,-95.56114049299968
6151,44592,29.66598908,-95.56114049,POINT (-10637817.498971276 3460687.701996903),1,0,0,2328,STATION2329,29.665989077999992,-95.56114049299968
9383,744592,29.66598908,-95.56114049,POINT (-10637817.498971276 3460687.701996903),0,0,0,2328,STATION2329,29.665989077999992,-95.56114049299968
6152,44600,29.37339,-95.431963,POINT (-10623437.526562523 3423256.597851348),1,0,0,3500,STATION3501,29.353742085000075,-95.42965482100014
6153,44615,29.56008111,-95.80867131,POINT (-10665372.503809318 3447126.785355325),1,0,0,3611,STATION3612,29.55997079000013,-95.80854311300038
6154,44620,29.78873066,-95.55285822,POINT (-10636895.520892266 3476421.9442130076),0,0,0,1593,STATION1594,29.78863641900007,-95.55267491699959
6155,44621,29.788756,-95.552587,POINT (-10636865.328819972 3476425.1945366794),1,0,0,1593,STATION1594,29.78863641900007,-95.55267491699959
6156,44622,29.788756,-95.552587,POINT (-10636865.328819972 3476425.1945366794),1,0,0,1593,STATION1594,29.78863641900007,-95.55267491699959
6157,44623,29.788756,-95.552587,POINT (-10636865.328819972 3476425.1945366794),1,0,0,1593,STATION1594,29.78863641900007,-95.55267491699959
6158,44624,29.788756,-95.552587,POINT (-10636865.328819972 3476425.1945366794),1,0,0,1593,STATION1594,29.78863641900007,-95.55267491699959
6159,44625,29.78873066,-95.55285822,POINT (-10636895.520892266 3476421.9442130076),0,0,0,1593,STATION1594,29.78863641900007,-95.55267491699959
6161,44640,29.77913728,-96.17081539,POINT (-10705686.198388716 3475191.4749132534),1,0,0,2902,STATION2903,29.779137279999976,-96.17081538999983
9385,744640,29.77913728,-96.17081539,POINT (-10705686.198388716 3475191.4749132534),0,0,0,2902,STATION2903,29.779137279999976,-96.17081538999983
6162,44645,30.66131224,-95.97327948,POINT (-10683696.60147413 3588841.764518176),0,0,0,3551,STATION3552,30.66140639999998,-95.97332087000039
6163,44650,29.47423798,-95.62310769,POINT (-10644715.656121163 3436145.4877780373),0,1,1,4460,STATION4461,29.47423797699999,-95.62310769399964
6164,44651,29.53809931,-95.56129742,POINT (-10637834.968338968 3444313.9233634286),1,0,0,2152,STATION2153,29.538099313000025,-95.56129742399959
6165,44652,29.53809931,-95.56129742,POINT (-10637834.968338968 3444313.9233634286),1,0,0,2152,STATION2153,29.538099313000025,-95.56129742399959
9386,744652,29.53809931,-95.56129742,POINT (-10637834.968338968 3444313.9233634286),0,0,0,2152,STATION2153,29.538099313000025,-95.56129742399959
6166,44656,29.795338,-95.444922,POINT (-10624880.115843713 3477269.4856427168),0,0,0,2294,STATION2295,29.79475279700007,-95.43343950699983
6167,44657,29.795338,-95.444922,POINT (-10624880.115843713 3477269.4856427168),0,0,0,2294,STATION2295,29.79475279700007,-95.43343950699983
6180,44791,29.795338,-95.444922,POINT (-10624880.115843713 3477269.4856427168),1,0,0,2294,STATION2295,29.79475279700007,-95.43343950699983
6181,44792,29.795338,-95.444922,POINT (-10624880.115843713 3477269.4856427168),1,0,0,2294,STATION2295,29.79475279700007,-95.43343950699983
6182,44793,29.795338,-95.444922,POINT (-10624880.115843713 3477269.4856427168),1,0,0,2294,STATION2295,29.79475279700007,-95.43343950699983
6215,45750,29.794669,-95.433649,POINT (-10623625.211224003 3477183.6686513512),1,0,0,2294,STATION2295,29.79475279700007,-95.43343950699983
6168,44671,29.637587,-95.603835,POINT (-10642570.230084145 3457049.5776116564),1,0,0,3314,STATION3315,29.633729060000135,-95.589200052
6169,44672,29.637587,-95.603835,POINT (-10642570.230084145 3457049.5776116564),1,0,0,3314,STATION3315,29.633729060000135,-95.589200052
6171,44721,29.4812446,-95.58637871,POINT (-10640627.004770206 3437041.445645202),1,0,0,3565,STATION3566,29.481245258999955,-95.58637819199991
6172,44722,29.4812446,-95.58637871,POINT (-10640627.004770206 3437041.445645202),1,0,0,3565,STATION3566,29.481245258999955,-95.58637819199991
6173,44740,29.630612,-96.075904,POINT (-10695120.710783435 3456156.281789742),1,0,0,5260,STATION5261,29.63108530599996,-96.07607599200004
9387,744740,29.630612,-96.075904,POINT (-10695120.710783435 3456156.281789742),0,0,0,5260,STATION5261,29.63108530599996,-96.07607599200004
6175,44760,29.718649,-95.55868,POINT (-10637543.598477375 3467435.81965543),1,0,0,1606,STATION1607,29.7186042610001,-95.55874110399962
6176,44761,29.718649,-95.55868,POINT (-10637543.598477375 3467435.81965543),1,0,0,1606,STATION1607,29.7186042610001,-95.55874110399962
6177,44762,29.718649,-95.55868,POINT (-10637543.598477375 3467435.81965543),1,0,0,1606,STATION1607,29.7186042610001,-95.55874110399962
9388,744760,29.718649,-95.55868,POINT (-10637543.598477375 3467435.81965543),0,0,0,1606,STATION1607,29.7186042610001,-95.55874110399962
6179,44790,29.78523311,-95.47962259,POINT (-10628742.96785274 3475973.3266319134),0,0,0,1243,STATION1244,29.785233066000018,-95.47962259100035
6183,44795,29.78523311,-95.47962259,POINT (-10628742.96785274 3475973.3266319134),0,0,0,1243,STATION1244,29.785233066000018,-95.47962259100035
6184,44801,29.93507373,-95.28828412,POINT (-10607443.266803175 3495206.9039319046),1,0,0,2584,STATION2585,29.935073730999992,-95.2882841229997
6185,44802,29.93508,-95.288244,POINT (-10607438.800665205 3495207.7093555448),1,0,0,2584,STATION2585,29.935073730999992,-95.2882841229997
6248,46031,29.93507373,-95.28828412,POINT (-10607443.266803175 3495206.9039319046),1,0,0,2584,STATION2585,29.935073730999992,-95.2882841229997
6249,46032,29.93508,-95.288244,POINT (-10607438.800665205 3495207.7093555448),1,0,0,2584,STATION2585,29.935073730999992,-95.2882841229997
9389,744802,29.93508,-95.288244,POINT (-10607438.800665205 3495207.7093555448),0,0,0,2584,STATION2585,29.935073730999992,-95.2882841229997
6192,45500,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,1,1,306,STATION307,29.940177145000142,-95.53224182799974
6193,45510,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6194,45511,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),1,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6195,45512,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),1,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6196,45515,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,1,1,306,STATION307,29.940177145000142,-95.53224182799974
6197,45530,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6399,49039,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),1,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6424,49071,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),1,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6438,49202,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6439,49203,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6440,49204,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6446,49210,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
