,NODE_ID,LATITUDE,LONGITUDE,geometry,demand_21,LMP_21,gen_21
4719,11239,,,POINT EMPTY,1,0,0
4720,11241,31.83895746,-102.4387159,POINT (-102.4387159 31.83895746),0,0,0
4721,11242,,,POINT EMPTY,0,0,0
4722,11243,31.2917687,-103.1172619,POINT (-103.1172619 31.2917687),0,0,0
4723,11244,31.2917687,-103.1172619,POINT (-103.1172619 31.2917687),1,0,0
4724,11245,31.58796904,-102.9552862,POINT (-102.9552862 31.58796904),0,0,0
4725,11246,31.19131359,-102.9886597,POINT (-102.9886597 31.19131359),0,0,0
4726,11247,31.2917687,-103.1172619,POINT (-103.1172619 31.2917687),1,0,0
4727,11252,31.76972516,-103.035235,POINT (-103.035235 31.76972516),0,0,0
4728,11253,31.85791,-102.816857,POINT (-102.816857 31.85791),1,0,0
4729,11254,31.92995255,-102.6148614,POINT (-102.6148614 31.92995255),0,0,0
4730,11256,31.974869,-102.627506,POINT (-102.627506 31.974869),1,0,0
4731,11257,31.98614,-102.58328,POINT (-102.58328 31.98614),0,0,0
4732,11258,,,POINT EMPTY,0,0,0
4733,11259,32.00848,-102.51844,POINT (-102.51844 32.00848),1,0,0
4734,11260,31.91791,-102.756857,POINT (-102.756857 31.91791),1,0,0
4735,11261,31.2917687,-103.1172619,POINT (-103.1172619 31.2917687),0,0,0
4736,11263,32.166188,-102.585323,POINT (-102.585323 32.166188),0,0,0
4737,11265,32.94371941,-102.8206218,POINT (-102.8206218 32.94371941),1,0,0
4738,11266,31.74945055,-104.2635199,POINT (-104.2635199 31.74945055),0,0,0
4739,11267,31.74945055,-104.2635199,POINT (-104.2635199 31.74945055),0,0,0
4740,11268,31.4308,-103.7289,POINT (-103.7289 31.4308),0,0,0
4741,11269,31.74945055,-104.2635199,POINT (-104.2635199 31.74945055),0,0,0
4742,11270,32.14823,-102.807762,POINT (-102.807762 32.14823),0,1,1
4743,11271,31.3708,-103.7889,POINT (-103.7889 31.3708),0,0,0
4744,11272,31.80945055,-104.2035199,POINT (-104.2035199 31.80945055),0,0,0
4745,11273,32.29278656,-102.9021906,POINT (-102.9021906 32.29278656),0,0,0
4746,11275,32.43762647,-102.7260598,POINT (-102.7260598 32.43762647),0,0,0
4747,11277,32.4421055,-102.728674,POINT (-102.728674 32.4421055),0,0,0
4748,11278,,,POINT EMPTY,0,0,0
4749,11279,,,POINT EMPTY,0,0,0
4750,11280,,,POINT EMPTY,0,0,0
4751,11284,32.460054,-102.6728,POINT (-102.6728 32.460054),0,1,1
4752,11292,31.703258,-102.7012,POINT (-102.7012 31.703258),1,0,0
4753,11293,31.703258,-102.7012,POINT (-102.7012 31.703258),0,1,1
4754,11294,31.99295361,-102.0770577,POINT (-102.0770577 31.99295361),0,0,0
4755,11295,,,POINT EMPTY,0,0,0
4756,11296,,,POINT EMPTY,0,0,0
4757,11297,31.57524506,-103.0237272,POINT (-103.0237272 31.57524506),0,0,0
4758,11298,32.01993399,-102.0522551,POINT (-102.0522551 32.01993399),0,0,0
4759,11299,,,POINT EMPTY,0,0,0
4760,11300,32.023974,-102.176179,POINT (-102.176179 32.023974),0,0,0
4761,11301,,,POINT EMPTY,0,0,0
4762,11302,32.72890742,-100.8341619,POINT (-100.8341619 32.72890742),0,0,0
4763,11305,32.86022106,-101.0088002,POINT (-101.0088002 32.86022106),0,1,1
4764,11306,32.8997,-101.1336,POINT (-101.1336 32.8997),0,1,1
4765,11318,32.59840547,-100.8617781,POINT (-100.8617781 32.59840547),0,0,0
4766,11319,32.59840547,-100.8617781,POINT (-100.8617781 32.59840547),0,0,0
4767,11322,32.21984907,-101.4743325,POINT (-101.4743325 32.21984907),0,0,0
4768,11323,32.26058088,-101.4099089,POINT (-101.4099089 32.26058088),1,0,0
4769,11324,32.26942437,-101.4371297,POINT (-101.4371297 32.26942437),1,0,0
4770,11325,32.280972,-101.190755,POINT (-101.190755 32.280972),0,0,0
4771,11330,32.53986945,-100.8268338,POINT (-100.8268338 32.53986945),0,0,0
4772,11331,32.24835397,-101.4981873,POINT (-101.4981873 32.24835397),1,0,0
4773,11332,32.28569337,-101.3108532,POINT (-101.3108532 32.28569337),0,0,0
4774,11335,31.89799186,-101.986379,POINT (-101.986379 31.89799186),1,0,0
4775,11336,31.93481583,-101.5422137,POINT (-101.5422137 31.93481583),0,0,0
4776,11337,31.99481583,-101.4822137,POINT (-101.4822137 31.99481583),0,0,0
4777,11338,32.26058088,-101.4099089,POINT (-101.4099089 32.26058088),1,0,0
4778,11341,32.4444,-100.2369,POINT (-100.2369 32.4444),0,0,0
4779,11342,32.41621,-100.71264,POINT (-100.71264 32.41621),0,0,0
4780,11344,31.71846549,-101.9302153,POINT (-101.9302153 31.71846549),1,0,0
4781,11345,31.46080699,-101.8678194,POINT (-101.8678194 31.46080699),1,0,0
4782,11347,32.28096552,-101.1906913,POINT (-101.1906913 32.28096552),1,0,0
4783,11348,32.20058088,-101.4699089,POINT (-101.4699089 32.20058088),1,0,0
4784,11349,32.26058088,-101.4099089,POINT (-101.4099089 32.26058088),1,0,0
4785,11351,,,POINT EMPTY,1,0,0
4786,11352,32.11122,-101.275468,POINT (-101.275468 32.11122),0,0,0
4787,11353,,,POINT EMPTY,1,0,0
4788,11355,,,POINT EMPTY,0,0,0
4789,11356,,,POINT EMPTY,0,0,0
4790,11360,,,POINT EMPTY,0,0,0
4791,11361,,,POINT EMPTY,0,0,0
4792,11362,32.43786692,-101.7370686,POINT (-101.7370686 32.43786692),1,0,0
4793,11371,,,POINT EMPTY,0,0,0
4794,11372,,,POINT EMPTY,0,0,0
4795,11375,32.46753116,-100.9342521,POINT (-100.9342521 32.46753116),0,0,0
4796,11377,,,POINT EMPTY,0,0,0
4797,11378,,,POINT EMPTY,0,0,0
4798,11379,,,POINT EMPTY,0,0,0
4799,11380,,,POINT EMPTY,0,0,0
4800,11381,32.46400401,-100.2169295,POINT (-100.2169295 32.46400401),0,0,0
4801,11384,,,POINT EMPTY,1,0,0
4802,11386,,,POINT EMPTY,0,0,0
4803,11387,,,POINT EMPTY,0,0,0
4804,11388,,,POINT EMPTY,0,0,0
4805,11389,,,POINT EMPTY,0,0,0
4806,11390,,,POINT EMPTY,0,0,0
4807,11391,,,POINT EMPTY,0,0,0
4808,11392,,,POINT EMPTY,1,0,0
4809,11400,32.76842587,-99.42282487,POINT (-99.42282487 32.76842587),0,0,0
4810,11402,32.96858342,-100.8471368,POINT (-100.8471368 32.96858342),1,0,0
4811,11403,,,POINT EMPTY,0,0,0
4812,11406,32.11718928,-100.1548148,POINT (-100.1548148 32.11718928),0,1,1
4813,11407,32.11718928,-100.1548148,POINT (-100.1548148 32.11718928),0,0,0
4814,11409,,,POINT EMPTY,0,0,0
4815,11410,,,POINT EMPTY,0,0,0
4816,11411,,,POINT EMPTY,0,0,0
4817,11412,,,POINT EMPTY,0,0,0
4818,11418,,,POINT EMPTY,0,0,0
4819,11419,,,POINT EMPTY,0,0,0
4820,11420,32.46400401,-100.2169295,POINT (-100.2169295 32.46400401),0,0,0
4821,11434,33.13450813,-98.61109684,POINT (-98.61109684 33.13450813),0,0,0
4822,11436,32.80839731,-97.67593726,POINT (-97.67593726 32.80839731),0,0,0
4823,11437,32.802828,-97.664306,POINT (-97.664306 32.802828),0,0,0
4824,11440,31.889533,-98.503871,POINT (-98.503871 31.889533),0,0,0
4825,11441,31.66252151,-98.41897561,POINT (-98.41897561 31.66252151),0,1,1
4826,11444,31.5379886,-99.19521275,POINT (-99.19521275 31.5379886),0,0,0
4827,11445,31.5379886,-99.19521275,POINT (-99.19521275 31.5379886),0,0,0
4828,11446,31.5379886,-99.19521275,POINT (-99.19521275 31.5379886),0,0,0
4829,11447,31.5379886,-99.19521275,POINT (-99.19521275 31.5379886),0,0,0
4830,11473,33.477957,-98.825546,POINT (-98.825546 33.477957),1,0,0
4831,11479,33.8625,-98.5894,POINT (-98.5894 33.8625),0,1,1
4832,11482,33.84461379,-98.62168586,POINT (-98.62168586 33.84461379),0,1,0
4833,11517,34.096635,-98.613959,POINT (-98.613959 34.096635),0,0,0
4834,11522,33.537957,-98.765546,POINT (-98.765546 33.537957),0,0,0
4835,11524,33.801915,-98.015778,POINT (-98.015778 33.801915),0,0,0
4836,11525,,,POINT EMPTY,1,0,0
4837,11527,33.75032458,-98.66080772,POINT (-98.66080772 33.75032458),1,0,0
4838,11545,,,POINT EMPTY,0,0,0
4839,11546,33.861915,-97.955778,POINT (-97.955778 33.861915),1,0,0
4840,11551,33.20177,-97.65189,POINT (-97.65189 33.20177),0,0,0
4841,11552,33.29955,-97.72687,POINT (-97.72687 33.29955),0,0,0
4842,11556,33.27719329,-98.10680311,POINT (-98.10680311 33.27719329),0,0,0
4843,11568,,,POINT EMPTY,0,0,0
4844,11571,32.932354,-98.149694,POINT (-98.149694 32.932354),0,0,0
4845,11572,32.932354,-98.149694,POINT (-98.149694 32.932354),0,0,0
4846,11579,32.672637,-97.556778,POINT (-97.556778 32.672637),1,0,0
4847,11582,33.31962711,-98.08376974,POINT (-98.08376974 33.31962711),0,0,0
4848,11587,,,POINT EMPTY,0,0,0
4849,11688,,,POINT EMPTY,0,0,0
4850,11689,,,POINT EMPTY,0,0,0
4851,11698,33.131945,-95.61349827,POINT (-95.61349827 33.131945),0,0,0
4852,11699,33.51603295,-95.34578108,POINT (-95.34578108 33.51603295),0,1,1
4853,11701,33.66882376,-95.57630978,POINT (-95.57630978 33.66882376),0,0,0
4854,11704,33.639074,-96.846338,POINT (-96.846338 33.639074),0,0,0
4855,11710,33.5493,-97.1798,POINT (-97.1798 33.5493),0,1,1
4856,11716,33.801185,-97.507612,POINT (-97.507612 33.801185),0,0,0
4857,11719,33.56624,-97.194211,POINT (-97.194211 33.56624),0,0,0
4858,11722,33.680818,-97.078677,POINT (-97.078677 33.680818),0,0,0
4859,11735,,,POINT EMPTY,0,0,0
4860,11754,,,POINT EMPTY,0,0,0
4861,11757,33.60706125,-96.68389775,POINT (-96.68389775 33.60706125),1,0,0
4862,11760,33.60706125,-96.68389775,POINT (-96.68389775 33.60706125),0,0,0
4863,11761,33.594352,-96.400809,POINT (-96.400809 33.594352),0,0,0
4864,11770,,,POINT EMPTY,0,0,0
4865,11784,33.611181,-95.053361,POINT (-95.053361 33.611181),0,0,0
4866,11789,33.589555,-95.981926,POINT (-95.981926 33.589555),0,0,0
4867,11795,33.09403721,-95.03823932,POINT (-95.03823932 33.09403721),0,0,0
4868,11796,33.071945,-95.67349827,POINT (-95.67349827 33.071945),0,0,0
4869,11797,33.071945,-95.67349827,POINT (-95.67349827 33.071945),0,0,0
4870,11806,33.63899428,-95.58134425,POINT (-95.58134425 33.63899428),0,0,0
4871,11807,33.4045,-96.0825,POINT (-96.0825 33.4045),0,0,0
4872,11808,,,POINT EMPTY,0,0,0
4873,11809,33.500378,-96.14649,POINT (-96.14649 33.500378),0,1,1
4874,11814,,,POINT EMPTY,0,0,0
4875,11848,32.99193077,-97.26156345,POINT (-97.26156345 32.99193077),0,0,0
4876,11850,32.99193077,-97.26156345,POINT (-97.26156345 32.99193077),0,0,0
4877,11852,32.839229,-97.343483,POINT (-97.343483 32.839229),0,0,0
4878,11853,32.839229,-97.343483,POINT (-97.343483 32.839229),0,0,0
4879,11855,32.91605831,-97.32185581,POINT (-97.32185581 32.91605831),1,0,0
4880,11857,32.94175,-97.256084,POINT (-97.256084 32.94175),0,0,0
4881,11861,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4882,11865,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4883,11866,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4884,11867,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4885,11868,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4886,11869,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4887,11870,32.84477006,-97.44394196,POINT (-97.44394196 32.84477006),0,0,0
4888,11874,32.684443,-97.471006,POINT (-97.471006 32.684443),1,0,0
4889,11875,32.684443,-97.471006,POINT (-97.471006 32.684443),1,0,0
4890,11876,32.68492139,-97.47149347,POINT (-97.47149347 32.68492139),0,0,0
4891,11877,32.68492139,-97.47149347,POINT (-97.47149347 32.68492139),0,0,0
4892,11879,32.3355138,-97.73213125,POINT (-97.73213125 32.3355138),0,1,0
4893,11881,32.59566444,-97.43995881,POINT (-97.43995881 32.59566444),0,0,0
4894,11882,32.64004346,-97.25157126,POINT (-97.25157126 32.64004346),0,0,0
4895,11884,32.64004343,-97.25157128,POINT (-97.25157128 32.64004343),0,0,0
4896,11886,32.64004346,-97.25157126,POINT (-97.25157126 32.64004346),0,0,0
4897,11887,32.64004346,-97.25157126,POINT (-97.25157126 32.64004346),0,0,0
4898,11888,32.64004346,-97.25157126,POINT (-97.25157126 32.64004346),0,0,0
4899,11901,32.5513319,-97.07730421,POINT (-97.07730421 32.5513319),1,0,0
4900,11902,,,POINT EMPTY,0,0,0
4901,11908,32.44395046,-97.07277551,POINT (-97.07277551 32.44395046),0,0,0
4902,11909,32.44395046,-97.07277551,POINT (-97.07277551 32.44395046),0,0,0
4903,11910,32.44395046,-97.07277551,POINT (-97.07277551 32.44395046),0,0,0
4904,11912,32.690541,-97.034836,POINT (-97.034836 32.690541),0,0,0
4905,11920,32.71389611,-97.0705468,POINT (-97.0705468 32.71389611),0,0,0
4906,11921,32.76674074,-97.13639978,POINT (-97.13639978 32.76674074),0,0,0
4907,11923,32.814676,-97.024315,POINT (-97.024315 32.814676),0,0,0
4908,11925,32.814676,-97.024315,POINT (-97.024315 32.814676),0,0,0
4909,11926,32.81478992,-97.02539779,POINT (-97.02539779 32.81478992),0,0,0
4910,11927,32.81478992,-97.02539779,POINT (-97.02539779 32.81478992),0,0,0
4911,11928,32.81478995,-97.02539776,POINT (-97.02539776 32.81478995),0,0,0
4912,11933,32.92613346,-97.08495583,POINT (-97.08495583 32.92613346),0,0,0
4913,11950,32.72848954,-97.21776756,POINT (-97.21776756 32.72848954),1,0,0
4914,11951,32.72848954,-97.21776756,POINT (-97.21776756 32.72848954),1,0,0
4915,11956,32.73614941,-97.44972073,POINT (-97.44972073 32.73614941),0,0,0
4916,11966,32.76254853,-97.33537964,POINT (-97.33537964 32.76254853),1,0,0
4917,11967,32.64478615,-97.2870804,POINT (-97.2870804 32.64478615),0,0,0
4918,11968,32.64478615,-97.2870804,POINT (-97.2870804 32.64478615),0,0,0
4919,12012,32.87814954,-97.14284498,POINT (-97.14284498 32.87814954),1,0,0
4920,12013,,,POINT EMPTY,0,0,0
4921,12016,32.86613346,-97.14495583,POINT (-97.14495583 32.86613346),1,0,0
4922,12017,32.86572916,-97.12213326,POINT (-97.12213326 32.86572916),1,0,0
4923,12018,,,POINT EMPTY,0,0,0
4924,12021,32.86595516,-97.13489075,POINT (-97.13489075 32.86595516),1,0,0
4925,12022,32.80532486,-97.15931069,POINT (-97.15931069 32.80532486),1,0,0
4926,12026,32.89451828,-97.16532201,POINT (-97.16532201 32.89451828),1,0,0
4927,12028,32.89451828,-97.16532201,POINT (-97.16532201 32.89451828),1,0,0
4928,12032,32.90477006,-97.38394196,POINT (-97.38394196 32.90477006),1,0,0
4929,12033,32.87962,-97.357019,POINT (-97.357019 32.87962),0,0,0
4930,12034,32.91180232,-97.32733346,POINT (-97.32733346 32.91180232),0,0,0
4931,12036,32.93962,-97.297019,POINT (-97.297019 32.93962),0,0,0
4932,12040,32.92613346,-97.08495583,POINT (-97.08495583 32.92613346),0,0,0
4933,12043,32.92059264,-97.25657283,POINT (-97.25657283 32.92059264),0,0,0
4934,12044,32.92059264,-97.25657283,POINT (-97.25657283 32.92059264),1,0,0
4935,12045,32.87962,-97.357019,POINT (-97.357019 32.87962),0,0,0
4936,12046,32.87962,-97.357019,POINT (-97.357019 32.87962),0,0,0
4937,12050,32.85267336,-97.14731467,POINT (-97.14731467 32.85267336),0,0,0
4938,12051,32.784303,-97.181854,POINT (-97.181854 32.784303),1,0,0
4939,12052,32.784303,-97.181854,POINT (-97.181854 32.784303),0,0,0
4940,12065,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),0,0,0
4941,12066,32.9068855,-97.47846481,POINT (-97.47846481 32.9068855),1,0,0
4942,12077,32.95664152,-97.30596696,POINT (-97.30596696 32.95664152),0,0,0
4943,12078,32.95664152,-97.30596696,POINT (-97.30596696 32.95664152),0,0,0
4944,12079,32.95664152,-97.30596696,POINT (-97.30596696 32.95664152),0,0,0
4945,12080,,,POINT EMPTY,1,0,0
4946,12081,,,POINT EMPTY,1,0,0
4947,12089,32.734554,-97.353706,POINT (-97.353706 32.734554),0,0,0
4948,12093,32.772959,-97.452669,POINT (-97.452669 32.772959),1,0,0
4949,12094,32.772959,-97.452669,POINT (-97.452669 32.772959),1,0,0
4950,12095,32.77148188,-97.44886273,POINT (-97.44886273 32.77148188),0,0,0
4951,12109,32.703408,-97.251698,POINT (-97.251698 32.703408),0,0,0
4952,12110,32.763408,-97.191698,POINT (-97.191698 32.763408),0,0,0
4953,12115,32.806281,-97.158492,POINT (-97.158492 32.806281),1,0,0
4954,12124,,,POINT EMPTY,0,0,0
4955,12140,32.73935,-97.069703,POINT (-97.069703 32.73935),1,0,0
4956,12186,32.668886,-97.389273,POINT (-97.389273 32.668886),0,0,0
4957,12187,32.668886,-97.389273,POINT (-97.389273 32.668886),0,0,0
4958,12188,,,POINT EMPTY,1,0,0
4959,12189,,,POINT EMPTY,1,0,0
4960,12205,32.656168,-97.130795,POINT (-97.130795 32.656168),0,0,0
4961,12241,32.3204,-96.6754,POINT (-96.6754 32.3204),0,1,1
4962,12288,,,POINT EMPTY,0,0,0
4963,12303,,,POINT EMPTY,1,0,0
4964,12304,,,POINT EMPTY,1,0,0
4965,12313,32.46734099,-96.99115336,POINT (-96.99115336 32.46734099),1,0,0
4966,12354,32.97712228,-96.79007697,POINT (-96.79007697 32.97712228),0,0,0
4967,12356,32.97712228,-96.79007697,POINT (-96.79007697 32.97712228),0,0,0
4968,12357,32.97712228,-96.79007697,POINT (-96.79007697 32.97712228),0,0,0
4969,12358,32.97712228,-96.79007697,POINT (-96.79007697 32.97712228),0,0,0
4970,12359,32.97712228,-96.79007697,POINT (-96.79007697 32.97712228),0,0,0
4971,12360,32.984928,-96.938548,POINT (-96.938548 32.984928),0,0,0
4972,12366,33.14312396,-96.85329187,POINT (-96.85329187 33.14312396),0,0,0
4973,12373,33.31789142,-96.63923416,POINT (-96.63923416 33.31789142),0,0,0
4974,12374,33.31789142,-96.63923416,POINT (-96.63923416 33.31789142),0,0,0
4975,12375,33.08312396,-96.91329187,POINT (-96.91329187 33.08312396),1,0,0
4976,12388,32.907924,-96.992056,POINT (-96.992056 32.907924),0,0,0
4977,12394,32.815933,-96.97456,POINT (-96.97456 32.815933),1,0,0
4978,12395,32.84954319,-96.93398017,POINT (-96.93398017 32.84954319),0,0,0
4979,12398,32.7821989,-96.83725895,POINT (-96.83725895 32.7821989),0,0,0
4980,12401,32.8369796,-96.54769953,POINT (-96.54769953 32.8369796),0,0,0
4981,12402,32.8369796,-96.54769953,POINT (-96.54769953 32.8369796),0,0,0
4982,12403,32.8369796,-96.54769953,POINT (-96.54769953 32.8369796),0,1,1
4983,12404,32.815179,-96.919422,POINT (-96.919422 32.815179),0,0,0
4984,12416,32.72436636,-96.93538502,POINT (-96.93538502 32.72436636),0,1,1
4985,12417,32.72436636,-96.93538502,POINT (-96.93538502 32.72436636),0,1,1
4986,12418,32.72436636,-96.93538502,POINT (-96.93538502 32.72436636),0,1,1
4987,12419,32.61495686,-96.92458175,POINT (-96.92458175 32.61495686),0,0,0
4988,12425,32.4728365,-96.8883915,POINT (-96.8883915 32.4728365),1,0,0
4989,12430,32.55854044,-96.72617834,POINT (-96.72617834 32.55854044),0,0,0
4990,12431,32.52325927,-96.88405474,POINT (-96.88405474 32.52325927),0,0,0
4991,12433,32.55854044,-96.72617834,POINT (-96.72617834 32.55854044),0,0,0
4992,12434,32.67386672,-96.54890985,POINT (-96.54890985 32.67386672),0,0,0
4993,12435,,,POINT EMPTY,0,0,0
4994,12438,32.75787766,-96.48688643,POINT (-96.48688643 32.75787766),0,0,0
4995,12439,32.910177,-96.636484,POINT (-96.636484 32.910177),0,0,0
4996,12440,32.77571245,-96.72408829,POINT (-96.72408829 32.77571245),0,0,0
4997,12441,32.77571245,-96.72408829,POINT (-96.72408829 32.77571245),0,0,0
4998,12442,32.776189,-96.723822,POINT (-96.723822 32.776189),0,0,0
4999,12443,32.776189,-96.723822,POINT (-96.723822 32.776189),0,0,0
5000,12444,32.77571245,-96.72408829,POINT (-96.72408829 32.77571245),0,0,0
5001,12445,32.724261,-97.031454,POINT (-97.031454 32.724261),0,0,0
5002,12446,32.724261,-97.031454,POINT (-97.031454 32.724261),0,0,0
5003,12447,32.724261,-97.031454,POINT (-97.031454 32.724261),0,0,0
5004,12448,32.77571245,-96.72408829,POINT (-96.72408829 32.77571245),0,0,0
5005,12449,32.776189,-96.723822,POINT (-96.723822 32.776189),0,0,0
5006,12450,32.910177,-96.636484,POINT (-96.636484 32.910177),0,0,0
5007,12457,32.72436636,-96.93538502,POINT (-96.93538502 32.72436636),0,0,0
5008,12458,32.72436636,-96.93538502,POINT (-96.93538502 32.72436636),0,0,0
5009,12467,32.850322,-96.006902,POINT (-96.006902 32.850322),0,0,0
5010,12468,33.60706125,-96.68389775,POINT (-96.68389775 33.60706125),0,0,0
5011,12469,32.78819083,-96.36094208,POINT (-96.36094208 32.78819083),0,0,0
5012,12470,32.84819083,-96.30094208,POINT (-96.30094208 32.84819083),0,0,0
5013,12479,32.77763395,-96.8259888,POINT (-96.8259888 32.77763395),0,0,0
5014,12480,32.77763395,-96.8259888,POINT (-96.8259888 32.77763395),0,0,0
5015,12481,32.78346332,-96.81898627,POINT (-96.81898627 32.78346332),1,0,0
5016,12482,32.78346332,-96.81898627,POINT (-96.81898627 32.78346332),0,0,0
5017,12487,32.76591106,-96.92232185,POINT (-96.92232185 32.76591106),0,0,0
5018,12488,32.76591106,-96.92232185,POINT (-96.92232185 32.76591106),1,0,0
5019,12491,32.73153286,-96.98659773,POINT (-96.98659773 32.73153286),0,0,0
5020,12492,,,POINT EMPTY,0,0,0
5021,12510,33.06009456,-96.70032791,POINT (-96.70032791 33.06009456),0,0,0
5022,12511,33.06009456,-96.70032791,POINT (-96.70032791 33.06009456),0,0,0
5023,12512,33.06009456,-96.70032791,POINT (-96.70032791 33.06009456),0,0,0
5024,12513,33.06009456,-96.70032791,POINT (-96.70032791 33.06009456),0,0,0
5025,12516,32.984366,-96.965153,POINT (-96.965153 32.984366),1,0,0
5026,12519,32.99865154,-96.93051993,POINT (-96.93051993 32.99865154),1,0,0
5027,12523,33.06088,-96.806048,POINT (-96.806048 33.06088),0,0,0
5028,12527,33.00112,-96.723865,POINT (-96.723865 33.00112),0,0,0
5029,12552,32.78484968,-96.99372094,POINT (-96.99372094 32.78484968),0,0,0
5030,12579,33.16184563,-96.83982523,POINT (-96.83982523 33.16184563),0,0,0
5031,12583,,,POINT EMPTY,0,0,0
5032,12672,33.001235,-96.724829,POINT (-96.724829 33.001235),1,0,0
5033,12680,33.18182739,-96.83162701,POINT (-96.83162701 33.18182739),1,0,0
5034,12681,33.18182739,-96.83162701,POINT (-96.83162701 33.18182739),1,0,0
5035,12683,32.893842,-96.737392,POINT (-96.737392 32.893842),1,0,0
5036,12684,32.98317086,-96.69627115,POINT (-96.69627115 32.98317086),0,0,0
5037,12685,32.90594554,-96.72097297,POINT (-96.72097297 32.90594554),1,0,0
5038,12686,33.179094,-96.827537,POINT (-96.827537 33.179094),0,0,0
5039,12689,32.90594554,-96.72097297,POINT (-96.72097297 32.90594554),0,0,0
5040,12690,32.90594554,-96.72097297,POINT (-96.72097297 32.90594554),1,0,0
5041,12699,32.908405,-96.710889,POINT (-96.710889 32.908405),0,0,0
5042,12703,32.94693814,-96.41038264,POINT (-96.41038264 32.94693814),1,0,0
5043,12704,33.615815,-96.706497,POINT (-96.706497 33.615815),0,0,0
5044,12705,33.31778672,-96.63942527,POINT (-96.63942527 33.31778672),0,0,0
5045,12713,32.90925166,-96.41077415,POINT (-96.41077415 32.90925166),0,0,0
5046,12714,32.709885,-96.58693048,POINT (-96.58693048 32.709885),0,0,0
5047,12719,32.745299,-96.325721,POINT (-96.325721 32.745299),0,0,0
5048,12729,32.96925166,-96.35077415,POINT (-96.35077415 32.96925166),0,0,0
5049,12735,32.91232724,-96.53111699,POINT (-96.53111699 32.91232724),1,0,0
5050,12736,32.91603702,-96.58189544,POINT (-96.58189544 32.91603702),0,0,0
5051,12737,33.193366,-96.437904,POINT (-96.437904 33.193366),1,0,0
5052,12747,32.79591038,-96.68173132,POINT (-96.68173132 32.79591038),0,0,0
5053,12751,32.79501116,-96.69142948,POINT (-96.69142948 32.79501116),0,0,0
5054,12796,32.805199,-96.951764,POINT (-96.951764 32.805199),0,0,0
5055,12797,32.805199,-96.951764,POINT (-96.951764 32.805199),1,0,0
5056,12803,,,POINT EMPTY,0,0,0
5057,12804,32.76640731,-96.97602571,POINT (-96.97602571 32.76640731),0,0,0
5058,12811,32.98263272,-96.50742961,POINT (-96.50742961 32.98263272),0,0,0
5059,12835,,,POINT EMPTY,0,0,0
5060,12836,32.742151,-96.894531,POINT (-96.894531 32.742151),0,0,0
5061,12862,32.78635261,-96.81477233,POINT (-96.81477233 32.78635261),0,0,0
5062,12863,32.78635261,-96.81477233,POINT (-96.81477233 32.78635261),0,0,0
5063,12881,32.8408721,-96.76902385,POINT (-96.76902385 32.8408721),0,0,0
5064,12903,32.78566501,-96.77691367,POINT (-96.77691367 32.78566501),1,0,0
5065,12904,32.78566501,-96.77691367,POINT (-96.77691367 32.78566501),1,0,0
5066,12948,32.72786123,-96.77416913,POINT (-96.77416913 32.72786123),0,0,0
5067,12954,32.705696,-96.682544,POINT (-96.682544 32.705696),0,0,0
5068,12990,32.60816422,-96.83199321,POINT (-96.83199321 32.60816422),1,0,0
5069,13101,32.25880525,-94.57616846,POINT (-94.57616846 32.25880525),0,0,0
5070,13115,32.01772599,-94.62028268,POINT (-94.62028268 32.01772599),0,1,1
5071,13125,32.12671152,-96.10183993,POINT (-96.10183993 32.12671152),0,0,0
5072,13191,32.790322,-96.066902,POINT (-96.066902 32.790322),0,0,0
5073,13235,32.317794,-95.493923,POINT (-95.493923 32.317794),1,0,0
5074,13253,32.26493039,-95.36213861,POINT (-95.36213861 32.26493039),0,0,0
5075,13303,31.69343885,-94.71150125,POINT (-94.71150125 31.69343885),1,0,0
5076,13354,31.37088494,-95.47701115,POINT (-95.47701115 31.37088494),0,0,0
5077,13364,,,POINT EMPTY,0,0,0
5078,13402,31.46812643,-96.98483136,POINT (-96.98483136 31.46812643),0,0,0
5079,13405,31.57474543,-96.96447263,POINT (-96.96447263 31.57474543),0,0,0
5080,13406,31.69975186,-97.10021945,POINT (-97.10021945 31.69975186),0,0,0
5081,13410,31.46812643,-96.98483136,POINT (-96.98483136 31.46812643),0,0,0
5082,13414,31.0880581,-97.33148511,POINT (-97.33148511 31.0880581),0,0,0
5083,13415,31.0880581,-97.33148511,POINT (-97.33148511 31.0880581),0,0,0
5084,13420,31.12963925,-97.26106445,POINT (-97.26106445 31.12963925),0,0,0
5085,13423,31.041047,-97.718039,POINT (-97.718039 31.041047),0,0,0
5086,13424,31.041047,-97.718039,POINT (-97.718039 31.041047),0,0,0
5087,13426,31.07639524,-97.71944222,POINT (-97.71944222 31.07639524),0,0,0
5088,13427,31.07639524,-97.71944222,POINT (-97.71944222 31.07639524),0,0,0
5089,13429,30.57766499,-97.07680655,POINT (-97.07680655 30.57766499),0,0,0
